decision_key,category_key,icon,cost,fire_only_once,dlc_source
purchase_ships_eng,generic_purchase_old_ships_category,GFX_decision_generic_naval,50,,
purchase_ships_sov,generic_purchase_old_ships_category,GFX_decision_generic_naval,50,,
purchase_ships_ger,generic_purchase_old_ships_category,GFX_decision_generic_naval,50,,
purchase_ships_usa,generic_purchase_old_ships_category,GFX_decision_generic_naval,50,,
refit_to_destroyer,generic_refit_civilian_ships_category,GFX_decision_generic_merge_plant_ship,15,,Man the Guns
refit_to_cruiser,generic_refit_civilian_ships_category,GFX_decision_generic_merge_plant_ship,30,,Man the Guns
invite_GER_henschel_organization,foreign_mio_decisions_category,generic_tank,50,yes,Battle for the Bosporus
invite_GER_heinkel_organization,foreign_mio_decisions_category,generic_air,50,yes,Battle for the Bosporus
invite_GER_junkers_organization,foreign_mio_decisions_category,generic_air,50,yes,By Blood Alone
invite_GER_opel_organization,foreign_mio_decisions_category,generic_motorized,50,yes,Battle for the Bosporus
invite_GER_mauser_organization,foreign_mio_decisions_category,generic_prepare_civil_war,50,yes,By Blood Alone
invite_SOV_okmo_organization,foreign_mio_decisions_category,generic_tank,50,yes,Battle for the Bosporus
invite_SOV_nevskoye_design_bureau_organization,foreign_mio_decisions_category,generic_naval,50,yes,Battle for the Bosporus
invite_SOV_ilyushin_design_bureau_organization,foreign_mio_decisions_category,generic_air,50,yes,Battle for the Bosporus
invite_SOV_gaz_organization,foreign_mio_decisions_category,generic_motorized,50,yes,Battle for the Bosporus
invite_ENG_vickers_armstrong_eng_organization,foreign_mio_decisions_category,generic_tank,50,yes,Battle for the Bosporus
invite_ENG_yarrow_shipbuilders_organization,foreign_mio_decisions_category,generic_naval,50,yes,Battle for the Bosporus
invite_ENG_john_brown_organization,foreign_mio_decisions_category,generic_naval,50,yes,Battle for the Bosporus
invite_ENG_fairey_aviation_organization,foreign_mio_decisions_category,generic_air,50,yes,Battle for the Bosporus
invite_ENG_vauxhall_organization,foreign_mio_decisions_category,generic_motorized,50,yes,Battle for the Bosporus
invite_ITA_fiat_organization,foreign_mio_decisions_category,generic_tank,50,yes,Battle for the Bosporus
invite_ITA_crda_organization,foreign_mio_decisions_category,generic_naval,50,yes,Battle for the Bosporus
invite_ITA_lancia_organization,foreign_mio_decisions_category,generic_motorized,50,yes,Battle for the Bosporus
invite_CZE_ckd_organization,foreign_mio_decisions_category,generic_tank,50,yes,By Blood Alone
invite_CZE_skoda_armor_organization,foreign_mio_decisions_category,generic_tank,50,yes,By Blood Alone
invite_CZE_avia_organization,foreign_mio_decisions_category,generic_air,50,yes,By Blood Alone
invite_CZE_skoda_artillery_organization,foreign_mio_decisions_category,generic_industry,50,yes,By Blood Alone
invite_FRA_renault_organization,foreign_mio_decisions_category,generic_tank,50,yes,By Blood Alone
invite_FRA_bloch_organization,foreign_mio_decisions_category,generic_air,50,yes,By Blood Alone
invite_FRA_mas_organization,foreign_mio_decisions_category,generic_prepare_civil_war,50,yes,By Blood Alone
invite_JAP_maizuru_naval_arsenal_organization,foreign_mio_decisions_category,generic_naval,50,yes,By Blood Alone
invite_JAP_mitsubishi_organization,foreign_mio_decisions_category,generic_air,50,yes,By Blood Alone
invite_JAP_nissan_organization,foreign_mio_decisions_category,generic_motorized,50,yes,By Blood Alone
invite_SWE_landsverk_organization,foreign_mio_decisions_category,generic_tank,50,yes,By Blood Alone
invite_SWE_volvo_organization,foreign_mio_decisions_category,generic_motorized,50,yes,By Blood Alone
invite_SWE_bofors_organization,foreign_mio_decisions_category,generic_industry,50,yes,By Blood Alone
detect_infiltration,communist_infiltration,generic_army_support,100,,
communist_infiltration_in_east_hebei,communist_infiltration,generic_civil_support,10,,
communist_infiltration_in_jehol,communist_infiltration,generic_civil_support,10,,
communist_infiltration_in_south_chahar,communist_infiltration,generic_civil_support,10,,
communist_infiltration_in_chahar,communist_infiltration,generic_civil_support,10,,
communist_infiltration_in_heilungkiang,communist_infiltration,generic_civil_support,10,,
communist_infiltration_in_liaoning,communist_infiltration,generic_civil_support,10,,
nation_building,foreign_influence,eng_propaganda_campaigns,,,
socialist_education,foreign_influence,eng_propaganda_campaigns,,,
paramilitary_training,foreign_influence,eng_propaganda_campaigns,,,
military_parade,foreign_influence,eng_propaganda_campaigns,,,
police_action,foreign_influence,generic_prepare_civil_war,50,,
fraternal_republic,foreign_influence,generic_prepare_civil_war,50,,
ultranationalist_coup,foreign_influence,generic_prepare_civil_war,50,,
military_dictatorship,foreign_influence,generic_prepare_civil_war,50,,
instantiate_collaboration,foreign_influence,generic_prepare_civil_war,0,,
form_scandinavia,form_scandinavia_category,generic_form_nation,,,Waking the Tiger
form_nordic_league,form_nordic_league_category,generic_form_nation,,,Waking the Tiger
form_north_sea_empire,form_north_sea_category,generic_form_nation,,,Arms Against Tyranny
form_baltic_sea_empire,form_baltic_sea_empire_category,generic_form_nation,,,Arms Against Tyranny
form_gran_colombia,form_gran_colombia_category,generic_form_nation,,,Waking the Tiger
form_austria_hungary,form_austria_hungary_category,generic_form_nation,,,Waking the Tiger
reintegrate_austro_hungarian_empire,form_austria_hungary_category,generic_form_nation,,,Waking the Tiger
form_commonwealth,form_commonwealth_category,generic_form_nation,,,
form_united_netherlands,form_united_netherlands_category,generic_form_nation,,,Waking the Tiger
form_united_central_america,form_united_central_america_category,generic_form_nation,,,Waking the Tiger
integrate_northern_gran_colombia,form_united_central_america_category,GFX_decision_eng_trade_unions_support,,,Waking the Tiger
integrate_yucatan,form_united_central_america_category,GFX_decision_eng_trade_unions_support,,,Waking the Tiger
form_baltic_federation,form_baltic_federation_category,generic_form_nation,,,Waking the Tiger
form_ottoman_empire,form_ottoman_empire_category,generic_form_nation,,,Waking the Tiger
ott_reform_the_eyalet_of_rumelia,form_ottoman_empire_category,generic_form_nation,,,Battle for the Bosporus
ott_merge_the_eyalets_of_morea_crete_and_kibris,form_ottoman_empire_category,generic_form_nation,,,Battle for the Bosporus
ott_enlarge_the_vilayet_of_bosnia,form_ottoman_empire_category,generic_form_nation,,,Battle for the Bosporus
ott_restore_the_vilayet_of_the_danube_and_moldova,form_ottoman_empire_category,generic_form_nation,,,Battle for the Bosporus
ott_restore_the_vilayet_of_halep,form_ottoman_empire_category,generic_form_nation,,,Battle for the Bosporus
ott_restore_the_vilayet_of_beirut,form_ottoman_empire_category,generic_form_nation,,,Battle for the Bosporus
ott_restore_the_vilayet_of_baghdad,form_ottoman_empire_category,generic_form_nation,,,Battle for the Bosporus
ott_extend_the_lasha_eyalet,form_ottoman_empire_category,generic_form_nation,,,Battle for the Bosporus
ott_merge_the_eyalets_of_jeddah_habesh_and_yemen,form_ottoman_empire_category,generic_form_nation,,,Battle for the Bosporus
ott_integrate_the_khedivate_of_egypt,form_ottoman_empire_category,generic_form_nation,,,Battle for the Bosporus
ott_restore_the_vilayet_of_tripolitania,form_ottoman_empire_category,generic_form_nation,,,Battle for the Bosporus
ott_absorb_the_tunis_and_algerian_eyalets,form_ottoman_empire_category,generic_form_nation,,,Battle for the Bosporus
form_european_union,form_european_union_category,generic_form_nation,,,Gotterdammerung
EU_alpine_expansion_decision,form_european_union_category,GFX_decision_generic_nationalism,100,,Gotterdammerung
EU_iberian_expansion_decision,form_european_union_category,GFX_decision_generic_nationalism,100,,Gotterdammerung
EU_west_slavic_expansion_decision,form_european_union_category,GFX_decision_generic_nationalism,100,,Gotterdammerung
EU_baltic_expansion_decision,form_european_union_category,GFX_decision_generic_nationalism,100,,Gotterdammerung
EU_british_isles_expansion_decision,form_european_union_category,GFX_decision_generic_nationalism,100,,Gotterdammerung
EU_scandinavian_expansion_decision,form_european_union_category,GFX_decision_generic_nationalism,100,,Gotterdammerung
EU_karelo_finnish_expansion_decision,form_european_union_category,GFX_decision_generic_nationalism,100,,Gotterdammerung
EU_balkan_expansion_decision,form_european_union_category,GFX_decision_generic_nationalism,150,,Gotterdammerung
EU_aegean_expansion_decision,form_european_union_category,GFX_decision_generic_nationalism,100,,Gotterdammerung
EU_belarusian_and_ukrainian_expansion_decision,form_european_union_category,GFX_decision_generic_nationalism,100,,Gotterdammerung
EU_caucasian_expansion_decision,form_european_union_category,GFX_decision_generic_nationalism,100,,Gotterdammerung
EU_kuban_expansion_decision,form_european_union_category,GFX_decision_generic_nationalism,100,,Gotterdammerung
EU_russian_expansion_decision,form_european_union_category,GFX_decision_generic_nationalism,150,,Gotterdammerung
form_mutapa,form_mutapa_category,generic_form_nation,,,Waking the Tiger
form_roman_empire,form_roman_empire_category,generic_form_nation,,,Waking the Tiger
reintigrate_hispania,form_roman_empire_category,GFX_decision_generic_nationalism,100,,Waking the Tiger
reintigrate_dacia,form_roman_empire_category,GFX_decision_generic_nationalism,100,,Waking the Tiger
reintigrate_moesia,form_roman_empire_category,GFX_decision_generic_nationalism,100,,Waking the Tiger
reintigrate_aegyptus,form_roman_empire_category,GFX_decision_generic_nationalism,75,,Waking the Tiger
restore_mesopotamia,form_roman_empire_category,GFX_decision_generic_nationalism,100,,Waking the Tiger
reconquer_galatia_et_cappadocia,form_roman_empire_category,GFX_decision_generic_nationalism,100,,Waking the Tiger
integrate_armenian_lands,form_roman_empire_category,GFX_decision_generic_nationalism,100,,Waking the Tiger
restore_order_in_arabia_petra,form_roman_empire_category,GFX_decision_generic_nationalism,75,,Waking the Tiger
restore_order_in_mauretania,form_roman_empire_category,GFX_decision_generic_nationalism,75,,Waking the Tiger
return_to_pannonia,form_roman_empire_category,GFX_decision_generic_nationalism,100,,Waking the Tiger
restore_roman_rule_to_raetia_et_noricum,form_roman_empire_category,GFX_decision_generic_nationalism,100,,Waking the Tiger
restore_roman_rule_to_gaul,form_roman_empire_category,GFX_decision_generic_nationalism,100,,Waking the Tiger
restore_roman_rule_to_belgica,form_roman_empire_category,GFX_decision_generic_nationalism,100,,Waking the Tiger
occupy_iberia,form_roman_empire_category,GFX_decision_generic_nationalism,100,,Waking the Tiger
return_to_britannia,form_roman_empire_category,GFX_decision_generic_nationalism,100,,Waking the Tiger
conquer_hibernia,form_roman_empire_category,GFX_decision_generic_nationalism,100,,Waking the Tiger
conquer_caledonia,form_roman_empire_category,GFX_decision_generic_nationalism,100,,Waking the Tiger
avenge_teutoburg,form_roman_empire_category,GFX_decision_generic_nationalism,100,,Waking the Tiger
reestablish_the_bosporan_kingdom,form_roman_empire_category,GFX_decision_generic_nationalism,120,,Waking the Tiger
form_persian_empire,form_persian_empire_category,generic_form_nation,,,Waking the Tiger
form_byzantine_empire,form_byzantine_empire_category,generic_form_nation,,,Waking the Tiger
byz_restore_byzantium,form_byzantine_empire_category,generic_form_nation,,,Battle for the Bosporus
byz_triumph_for_the_balkans,form_byzantine_empire_category,generic_form_nation,,,Battle for the Bosporus
byz_triumph_for_italy,form_byzantine_empire_category,generic_form_nation,,,Waking the Tiger
byz_triumph_for_middle_east,form_byzantine_empire_category,generic_form_nation,,,Waking the Tiger
byz_triumph_for_egypt_and_tunis,form_byzantine_empire_category,generic_form_nation,,,Waking the Tiger
form_arabia,form_arabia_category,generic_form_nation,,,Waking the Tiger
integrate_the_fertile_crescent,form_arabia_category,GFX_decision_generic_nationalism,,yes,Waking the Tiger
integrate_the_levantine_states,form_arabia_category,GFX_decision_generic_nationalism,,yes,Waking the Tiger
integrate_the_western_mashriq,form_arabia_category,GFX_decision_generic_nationalism,,yes,Waking the Tiger
integrate_the_eastern_maghreb,form_arabia_category,GFX_decision_generic_nationalism,,yes,Waking the Tiger
integrate_the_al_maghribiyah_and_al_jazair,form_arabia_category,GFX_decision_generic_nationalism,,yes,Waking the Tiger
integrate_the_west_sahara,form_arabia_category,GFX_decision_generic_nationalism,,yes,Waking the Tiger
form_majapahit_empire,form_majapahit_empire_category,generic_form_nation,,,
integrate_papua,form_majapahit_empire_category,generic_form_nation,,yes,
integrate_the_northern_malays,form_majapahit_empire_category,generic_form_nation,,yes,
integrate_the_philippines,form_majapahit_empire_category,generic_form_nation,,yes,
form_maphilindo,form_maphilindo_category,generic_form_nation,,yes,
integrate_siam,form_maphilindo_category,,,yes,
integrate_indochina,form_maphilindo_category,,,yes,
integrate_burma,form_maphilindo_category,,,yes,
form_rattanakosin_kingdom,form_rattanakosin_kingdom_category,generic_form_nation,,,Waking the Tiger
form_hre,form_hre_category,generic_form_nation,,,Gotterdammerung
form_greater_german_reich,form_greater_german_reich_category,generic_form_nation,25,,Waking the Tiger
form_greater_proletarian_state,form_greater_german_state_category,generic_form_nation,,,Gotterdammerung
form_andalusia,form_andalusia_category,generic_form_nation,,,La Resistance
adu_restore_sultanate_of_africa,form_andalusia_category,generic_form_nation,,,La Resistance
adu_mediterrenean_emirates,form_andalusia_category,generic_form_nation,,,La Resistance
adu_restore_umayyad_caliphate,form_andalusia_category,generic_form_nation,,,La Resistance
adu_recreate_rashid_expansion,form_andalusia_category,generic_form_nation,,,La Resistance
adu_northern_expansion,form_andalusia_category,generic_form_nation,,,La Resistance
unite_maghreb,maghreb_formable_category,generic_form_nation,,,
form_polynesia,form_polynesia_category,generic_form_nation,,,
NZL_demand_islands,form_polynesia_category,generic_form_nation,,,
form_greater_greece,form_greater_greece_category,generic_form_nation,,,Battle for the Bosporus
GRE_appoint_aristotle_onassis_as_prime_minister,form_greater_greece_category,generic_form_nation,,yes,Battle for the Bosporus
rename_antalya,form_greater_greece_category,generic_form_nation,,yes,Battle for the Bosporus
rename_gjirokaster,form_greater_greece_category,generic_form_nation,,yes,Battle for the Bosporus
GRE_move_capital_to_constantinople,form_greater_greece_category,generic_form_nation,,yes,Battle for the Bosporus
move_capital_to_thessaloniki,form_greater_greece_category,generic_form_nation,,yes,Battle for the Bosporus
form_macedonian_empire,form_macedonian_empire_category,generic_form_nation,,,Battle for the Bosporus
form_turan,form_turan_category,generic_form_nation,,,Battle for the Bosporus
TUR_appoint_nihal_atziz_as_president,form_turan_category,GFX_decision_generic_political_address,,yes,Battle for the Bosporus
integrate_the_magyars,form_turan_category,generic_form_nation,,yes,Battle for the Bosporus
assimilate_the_chinese_turks,form_turan_category,generic_form_nation,,yes,Battle for the Bosporus
unite_with_the_finno_ugrians,form_turan_category,generic_form_nation,,yes,Battle for the Bosporus
form_turkestan,form_turkestan_category,generic_form_nation,,,
form_mountainous_republic,form_mountainous_republic_category,generic_form_nation,,,No Step Back
form_transcaucasian_republic,form_transcaucasus_category,generic_form_nation,,,No Step Back
