trait_token,owner_key,owner_type,trait_type,name,icon,special_trait_background,position_x,position_y,relative_position_id
SOV_mio_trait_merge_plant_no_112,SOV_morozov_design_bureau_organization,organization,add_trait,SOV_merge_tank_plant_2,GFX_generic_mio_trait_icon_production_capacity,yes,,,
SOV_mio_trait_merge_ural_heavy_machine_building_plant,SOV_morozov_design_bureau_organization,organization,add_trait,SOV_merge_tank_plant_3,GFX_generic_mio_trait_icon_soft_attack,yes,,,
SOV_mio_trait_merge_plant_no_174,SOV_astrov_design_bureau_organization,organization,add_trait,SOV_merge_tank_plant,GFX_generic_mio_trait_icon_maximum_speed,yes,,,
SOV_mio_trait_merge_plant_no_112,SOV_astrov_design_bureau_organization,organization,add_trait,SOV_merge_tank_plant_2,GFX_generic_mio_trait_icon_production_capacity,yes,,,
SOV_mio_trait_merge_ural_heavy_machine_building_plant,SOV_astrov_design_bureau_organization,organization,add_trait,SOV_merge_tank_plant_3,GFX_generic_mio_trait_icon_soft_attack,yes,,,
SOV_mio_trait_merge_plant_no_174,SOV_okmo_organization,organization,add_trait,SOV_merge_tank_plant,GFX_generic_mio_trait_icon_maximum_speed,yes,,,
SOV_mio_trait_merge_plant_no_112,SOV_okmo_organization,organization,add_trait,SOV_merge_tank_plant_2,GFX_generic_mio_trait_icon_production_capacity,yes,,,
SOV_mio_trait_merge_ural_heavy_machine_building_plant,SOV_okmo_organization,organization,add_trait,SOV_merge_tank_plant_3,GFX_generic_mio_trait_icon_soft_attack,yes,,,
generic_mio_trait_thick_armor,SOV_okmo_organization,organization,override_trait,,,,2,1,
SOV_mio_trait_merge_plant_no_174,SOV_mytishchy_machine_building_plant_organization,organization,add_trait,SOV_merge_tank_plant,GFX_generic_mio_trait_icon_maximum_speed,yes,,,
SOV_mio_trait_merge_plant_no_112,SOV_mytishchy_machine_building_plant_organization,organization,add_trait,SOV_merge_tank_plant_2,GFX_generic_mio_trait_icon_production_capacity,yes,,,
SOV_mio_trait_merge_ural_heavy_machine_building_plant,SOV_mytishchy_machine_building_plant_organization,organization,add_trait,SOV_merge_tank_plant_3,GFX_generic_mio_trait_icon_soft_attack,yes,,,
SOV_mio_trait_merge_plant_no_174,SOV_kirov_organization,organization,add_trait,SOV_merge_tank_plant,GFX_generic_mio_trait_icon_maximum_speed,yes,,,
SOV_mio_trait_merge_plant_no_112,SOV_kirov_organization,organization,add_trait,SOV_merge_tank_plant_2,GFX_generic_mio_trait_icon_production_capacity,yes,,,
SOV_mio_trait_merge_ural_heavy_machine_building_plant,SOV_kirov_organization,organization,add_trait,SOV_merge_tank_plant_3,GFX_generic_mio_trait_icon_soft_attack,yes,,,
generic_mio_trait_wide_tracks,SOV_kirov_organization,organization,override_trait,,,,0,0,
SOV_mio_trait_merge_plant_no_370,SOV_nevskoye_design_bureau_organization,organization,add_trait,SOV_merge_ship_plant_4_baltic,GFX_generic_mio_trait_icon_mines,yes,,,
SOV_mio_trait_merge_plant_no_370_no_mtg,SOV_nevskoye_design_bureau_organization,organization,add_trait,SOV_merge_ship_plant_4_baltic,GFX_generic_mio_trait_icon_mines,yes,,,
SOV_mio_trait_merge_plant_no_5,SOV_nevskoye_design_bureau_organization,organization,add_trait,SOV_merge_ship_plant_1_baltic,GFX_generic_mio_department_icon_ship_screen_ship_production,yes,,,
SOV_mio_trait_merge_plant_no_370,SOV_rubin_design_bureau_organization,organization,add_trait,SOV_merge_ship_plant_4_baltic,GFX_generic_mio_trait_icon_mines,yes,,,
SOV_mio_trait_merge_plant_no_370_no_mtg,SOV_rubin_design_bureau_organization,organization,add_trait,SOV_merge_ship_plant_4_baltic,GFX_generic_mio_trait_icon_mines,yes,,,
SOV_mio_trait_merge_plant_no_363,SOV_rubin_design_bureau_organization,organization,add_trait,SOV_merge_ship_plant_2_baltic,GFX_generic_mio_department_icon_ship_screen_ship_production,yes,,,
SOV_mio_trait_merge_plant_no_190,SOV_rubin_design_bureau_organization,organization,add_trait,SOV_merge_ship_plant_3_baltic,GFX_generic_mio_department_icon_ship_submarine_production,yes,,,
SOV_mio_trait_merge_mariupol_plant,SOV_black_sea_shipyard_organization,organization,add_trait,SOV_merge_ship_plant_4_black_sea,GFX_generic_mio_trait_icon_mines,yes,,,
SOV_mio_trait_merge_mariupol_plant_no_mtg,SOV_black_sea_shipyard_organization,organization,add_trait,SOV_merge_ship_plant_4_black_sea,GFX_generic_mio_trait_icon_mines,yes,,,
SOV_mio_trait_merge_leninskaya_kuznitsa_plant,SOV_black_sea_shipyard_organization,organization,add_trait,SOV_merge_ship_plant_2_black_sea,GFX_generic_mio_department_icon_ship_screen_ship_production,yes,,,
SOV_mio_trait_merge_plant_no_340,SOV_black_sea_shipyard_organization,organization,add_trait,SOV_merge_ship_plant_3_black_sea,GFX_generic_mio_department_icon_ship_submarine_production,yes,,,
generic_mio_advanced_periscope,SOV_black_sea_shipyard_organization,organization,override_trait,,,,1,1,generic_mio_trait_anti_air_defense
generic_mio_trait_state_sponsored_growth,SOV_black_sea_shipyard_organization,organization,override_trait,,,,3,0,generic_mio_trait_anti_air_defense
SOV_mio_trait_merge_mariupol_plant,SOV_sevastopol_marine_plant_organization,organization,add_trait,SOV_merge_ship_plant_4_black_sea,GFX_generic_mio_trait_icon_mines,yes,,,
SOV_mio_trait_merge_mariupol_plant_no_mtg,SOV_sevastopol_marine_plant_organization,organization,add_trait,SOV_merge_ship_plant_4_black_sea,GFX_generic_mio_trait_icon_mines,yes,,,
SOV_mio_trait_merge_plant_no_200,SOV_sevastopol_marine_plant_organization,organization,add_trait,SOV_merge_ship_plant_1_black_sea,GFX_generic_mio_department_icon_ship_screen_ship_production,yes,,,
generic_mio_trait_foam_fire_extinguishers,SOV_sevastopol_marine_plant_organization,organization,override_trait,,,,4,0,generic_mio_trait_heavy_armored_hull
generic_mio_trait_counter_flooding_system,SOV_sevastopol_marine_plant_organization,organization,override_trait,,,,2,0,generic_mio_trait_isolated_firemains
SOV_mio_trait_merge_plant_no_28,SOV_mig_design_bureau_organization,organization,add_trait,SOV_merge_aircraft_plant_1,GFX_generic_mio_trait_icon_build_cost_ic,yes,,,
SOV_mio_trait_merge_plant_no_150,SOV_mig_design_bureau_organization,organization,add_trait,SOV_merge_aircraft_plant_2,GFX_generic_mio_trait_icon_air_agility,yes,,,
SOV_mio_trait_merge_vef_plant,SOV_mig_design_bureau_organization,organization,add_trait,SOV_merge_aircraft_plant_3,GFX_generic_mio_trait_icon_detection,yes,,,
SOV_mio_trait_merge_plant_no_28,SOV_ilyushin_design_bureau_organization,organization,add_trait,SOV_merge_aircraft_plant_1,GFX_generic_mio_trait_icon_build_cost_ic,yes,,,
SOV_mio_trait_merge_plant_no_150,SOV_ilyushin_design_bureau_organization,organization,add_trait,SOV_merge_aircraft_plant_2,GFX_generic_mio_trait_icon_air_agility,yes,,,
SOV_mio_trait_merge_vef_plant,SOV_ilyushin_design_bureau_organization,organization,add_trait,SOV_merge_aircraft_plant_3,GFX_generic_mio_trait_icon_detection,yes,,,
SOV_mio_trait_merge_plant_no_28,SOV_yakovlev_design_bureau_organization,organization,add_trait,SOV_merge_aircraft_plant_1,GFX_generic_mio_trait_icon_build_cost_ic,yes,,,
SOV_mio_trait_merge_plant_no_150,SOV_yakovlev_design_bureau_organization,organization,add_trait,SOV_merge_aircraft_plant_2,GFX_generic_mio_trait_icon_air_agility,yes,,,
SOV_mio_trait_merge_vef_plant,SOV_yakovlev_design_bureau_organization,organization,add_trait,SOV_merge_aircraft_plant_3,GFX_generic_mio_trait_icon_detection,yes,,,
SOV_mio_trait_gas_tank_protection,SOV_tupolev_design_bureau_organization,organization,add_trait,SOV_mio_trait_gas_tank_protection,GFX_generic_mio_trait_icon_anti_air_attack,yes,,,generic_mio_trait_pressurized_cockpit
SOV_mio_trait_lightened_reduction_gear,SOV_tupolev_design_bureau_organization,organization,add_trait,SOV_mio_trait_lightened_reduction_gear,GFX_generic_mio_trait_icon_fuel_consumption,yes,1,1,generic_mio_trait_pressurized_cockpit
SOV_mio_trait_merge_plant_no_28,SOV_tupolev_design_bureau_organization,organization,add_trait,SOV_merge_aircraft_plant_1,GFX_generic_mio_trait_icon_build_cost_ic,yes,,,
SOV_mio_trait_merge_plant_no_150,SOV_tupolev_design_bureau_organization,organization,add_trait,SOV_merge_aircraft_plant_2,GFX_generic_mio_trait_icon_air_agility,yes,,,
SOV_mio_trait_merge_vef_plant,SOV_tupolev_design_bureau_organization,organization,add_trait,SOV_merge_aircraft_plant_3,GFX_generic_mio_trait_icon_detection,yes,,,
generic_mio_trait_pressurized_cockpit,SOV_tupolev_design_bureau_organization,organization,override_trait,,,,2,1,generic_mio_trait_reinforced_frames
generic_mio_trait_extended_rear_fuselage,SOV_tupolev_design_bureau_organization,organization,override_trait,,,,5,0,generic_mio_trait_reinforced_frames
SOV_mio_trait_merge_plant_no_172,SOV_grabin_design_bureau_organization,organization,add_trait,SOV_merge_materiel_plant_1_artillery,GFX_generic_mio_department_icon_artillery_production,yes,,,
SOV_mio_trait_merge_nkmz_plant,SOV_grabin_design_bureau_organization,organization,add_trait,SOV_merge_materiel_plant_2,GFX_generic_mio_trait_icon_efficiency_cap,yes,,,
SOV_mio_trait_merge_magnitogorsk_metallurgical_plant,SOV_grabin_design_bureau_organization,organization,add_trait,SOV_merge_materiel_plant_3,GFX_generic_mio_trait_icon_production_capacity,yes,,,
SOV_mio_trait_merge_plant_no_622,SOV_tula_arms_plant_organization,organization,add_trait,SOV_merge_materiel_plant_1_infantry,GFX_generic_mio_department_icon_infantry_production,yes,,,
SOV_mio_trait_merge_nkmz_plant,SOV_tula_arms_plant_organization,organization,add_trait,SOV_merge_materiel_plant_2,GFX_generic_mio_trait_icon_efficiency_cap,yes,,,
SOV_mio_trait_merge_magnitogorsk_metallurgical_plant,SOV_tula_arms_plant_organization,organization,add_trait,SOV_merge_materiel_plant_3,GFX_generic_mio_trait_icon_production_capacity,yes,,,
generic_mio_trait_armor_piercing_rounds,SOV_tula_arms_plant_organization,organization,override_trait,,,,0,2,generic_mio_trait_quality_materials
generic_mio_trait_advanced_barrel_forging,SOV_tula_arms_plant_organization,organization,override_trait,,,,1,2,generic_mio_trait_drum_pattern_sights
generic_mio_trait_reinforced_stocks,SOV_tula_arms_plant_organization,organization,override_trait,,,,3,0,generic_mio_trait_drum_pattern_sights
SOV_mio_trait_merge_automobile_tool_plant,SOV_gaz_organization,organization,add_trait,SOV_merge_materiel_plant_1_motorized,GFX_generic_mio_department_icon_motorized_mechanized_production,yes,,,
SOV_mio_trait_merge_nkmz_plant,SOV_gaz_organization,organization,add_trait,SOV_merge_materiel_plant_2,GFX_generic_mio_trait_icon_efficiency_cap,yes,,,
SOV_mio_trait_merge_magnitogorsk_metallurgical_plant,SOV_gaz_organization,organization,add_trait,SOV_merge_materiel_plant_3,GFX_generic_mio_trait_icon_production_capacity,yes,,,
SWE_mio_trait_german_landsverk_tech_exchange,SWE_landsverk_organization,organization,trait,SWE_mio_trait_german_landsverk_tech_exchange,GFX_generic_mio_department_icon_facilities,,0,1,generic_mio_streamlined_production
SWE_mio_trait_high_capacity_dockyard,SWE_gotaverken_organization,organization,trait,SWE_mio_trait_high_capacity_dockyard,GFX_generic_mio_department_icon_ship_general_production,,0,2,generic_mio_trait_semi_armor_piercing_shells
SWE_mio_trait_forefront_of_aeroplane_development,SWE_saab_organization,organization,trait,SWE_mio_trait_forefront_of_aeroplane_development,GFX_generic_mio_department_icon_plane_fighter_quality,,0,1,generic_mio_trait_removable_wings
SWE_bofors_fly_swatter,SWE_bofors_organization,organization,trait,SWE_bofors_fly_swatter,GFX_generic_mio_department_icon_anti_air,,1,0,generic_mio_trait_improved_hydraulic_recoil_system
SWE_bofors_anti_tank_gun,SWE_bofors_organization,organization,trait,SWE_bofors_anti_tank_gun,GFX_generic_mio_department_icon_anti_tank,,,,generic_mio_trait_improved_hydraulic_recoil_system
SWE_mio_trait_defense_in_depth,SWE_bofors_organization,organization,trait,SWE_mio_trait_defense_in_depth,GFX_generic_mio_department_icon_tank_general_weapons,,0,1,generic_mio_trait_sliding_breech_block
generic_mio_trait_advanced_anti_air_targeting,SWI_oerlikon_organization,organization,trait,generic_mio_trait_advanced_anti_air_targeting,GFX_generic_mio_department_icon_anti_air,,1,0,generic_mio_trait_improved_direct_fire_targeting
USA_mio_trait_strict_design_specifications,USA_chrysler_organization,organization,add_trait,USA_mio_trait_strict_design_specifications,GFX_generic_mio_trait_icon_reliability,yes,2,1,generic_mio_trait_simplified_turret_design
USA_mio_trait_expanded_production_facilities,USA_chrysler_organization,organization,add_trait,USA_mio_trait_expanded_production_facilities,GFX_generic_mio_trait_icon_build_cost_ic,yes,0,1,USA_mio_trait_strict_design_specifications
PHI_mio_trait_ethanol_fuel_adaptations,USA_chrysler_organization,organization,add_trait,PHI_mio_trait_ethanol_fuel_adaptations,GFX_generic_mio_trait_icon_fuel_consumption,yes,0,0,
PHI_mio_trait_coconut_fuel_adaptations,USA_chrysler_organization,organization,add_trait,PHI_mio_trait_coconut_fuel_adaptations,GFX_generic_mio_trait_icon_fuel_consumption,yes,0,1,PHI_mio_trait_ethanol_fuel_adaptations
PHI_mio_trait_ad_hoc_armor_reinforcement,USA_chrysler_organization,organization,add_trait,PHI_mio_trait_ad_hoc_armor_reinforcement,GFX_generic_mio_department_icon_tank_general_armor,yes,5,3,
USA_mio_trait_periscope_sights,USA_army_ordnance_department_organization,organization,add_trait,USA_mio_trait_periscope_sights,GFX_generic_mio_department_icon_tank_medium_tank_armor,yes,1,1,generic_mio_trait_all_round_cupola
USA_mio_trait_mass_production_of_armor,USA_army_ordnance_department_organization,organization,add_trait,USA_mio_trait_mass_production_of_armor,GFX_generic_mio_department_icon_tank_medium_tank_line_efficiency,yes,2,1,generic_mio_trait_simplified_turret_design
USA_mio_trait_arsenal_of_democracy,USA_detroit_arsenal_organization,organization,add_trait,USA_mio_trait_arsenal_of_democracy,GFX_generic_mio_department_icon_tank_medium_tank_line_efficiency,yes,,,generic_mio_trait_standardized_components
PHI_mio_trait_ethanol_fuel_adaptations,USA_detroit_arsenal_organization,organization,add_trait,PHI_mio_trait_ethanol_fuel_adaptations,GFX_generic_mio_trait_icon_fuel_consumption,yes,9,0,
PHI_mio_trait_coconut_fuel_adaptations,USA_detroit_arsenal_organization,organization,add_trait,PHI_mio_trait_coconut_fuel_adaptations,GFX_generic_mio_trait_icon_fuel_consumption,yes,0,1,PHI_mio_trait_ethanol_fuel_adaptations
PHI_mio_trait_widened_tracks,USA_detroit_arsenal_organization,organization,add_trait,PHI_mio_trait_widened_tracks,GFX_generic_mio_trait_icon_maximum_speed,yes,0,1,generic_mio_trait_improved_tracks
generic_mio_enlarged_breech,USA_tank_destroyer_board_organization,organization,override_trait,,,yes,,,
USA_mio_trait_shipyard_expansion,USA_norfolk_naval_yard_organization,organization,add_trait,USA_mio_trait_shipyard_expansion,GFX_generic_mio_trait_icon_production_capacity,yes,2,0,
USA_mio_trait_naval_station_norfolk,USA_norfolk_naval_yard_organization,organization,add_trait,USA_mio_trait_naval_station_norfolk,GFX_generic_mio_trait_icon_naval_range,yes,0,1,USA_mio_trait_shipyard_expansion
USA_mio_trait_gould_centrifugal_pump,USA_electric_boat_company_organization,organization,add_trait,USA_mio_trait_gould_centrifugal_pump,GFX_generic_mio_trait_icon_sub_visibility,yes,,,generic_mio_trait_efficient_fuel_engines
USA_mio_trait_radar_experimentation,USA_electric_boat_company_organization,organization,add_trait,USA_mio_trait_radar_experimentation,GFX_generic_mio_trait_icon_surface_detection,yes,0,1,generic_mio_trait_experimental_anechoic_tiles
PHI_mio_trait_ethanol_fuel_adaptations,USA_electric_boat_company_organization,organization,add_trait,PHI_mio_trait_ethanol_fuel_adaptations,GFX_generic_mio_trait_icon_fuel_consumption,yes,9,0,
PHI_mio_trait_coconut_fuel_adaptations,USA_electric_boat_company_organization,organization,add_trait,PHI_mio_trait_coconut_fuel_adaptations,GFX_generic_mio_trait_icon_fuel_consumption,yes,0,1,PHI_mio_trait_ethanol_fuel_adaptations
USA_mio_trait_the_can_do_shipyard,USA_brooklyn_naval_yard_organization,organization,add_trait,USA_mio_trait_the_can_do_shipyard,GFX_generic_mio_trait_icon_production_capacity,yes,3,0,
USA_mio_trait_drydock_expansion,USA_brooklyn_naval_yard_organization,organization,add_trait,USA_mio_trait_drydock_expansion,GFX_generic_mio_department_icon_ship_capital_ship_production,yes,0,1,USA_mio_trait_the_can_do_shipyard
USA_mio_trait_north_carolina_shipbuilding_company,USA_newport_news_shipbuilding_organization,organization,add_trait,USA_mio_trait_north_carolina_shipbuilding_company,GFX_generic_mio_department_icon_ship_screen_ship_production,yes,3,0,
USA_mio_trait_outsourced_engines,USA_north_american_aviation_organization,organization,add_trait,USA_mio_trait_outsourced_engines,GFX_generic_mio_trait_icon_air_agility,yes,0,1,generic_mio_trait_advanced_production_techniques
USA_mio_trait_light_aircraft_development,USA_north_american_aviation_organization,organization,add_trait,USA_mio_trait_light_aircraft_development,GFX_generic_mio_department_icon_plane_light_combat,yes,0,1,generic_mio_trait_strafing_techniques
PHI_mio_trait_engine_filters,USA_north_american_aviation_organization,organization,add_trait,PHI_mio_trait_engine_filters,GFX_generic_mio_trait_icon_reliability,yes,1,0,
USA_mio_trait_mechanized_production,USA_lockheed_organization,organization,add_trait,USA_mio_trait_mechanized_production,GFX_generic_mio_department_icon_plane_medium_technology,yes,0,1,generic_mio_trait_narrow_build
PHI_mio_trait_improvised_bombs,USA_lockheed_organization,organization,add_trait,PHI_mio_trait_improvised_bombs,GFX_generic_mio_trait_icon_air_ground_attack,yes,,,generic_mio_trait_skip_bombing
